r,z,pressure,ne
,,3.1464,3.10E+16
,,3.1464,5.64E+16
,,3.1464,4.60E+16
,,3.1464,5.72E+16
,,3.1464,5.82E+16
,,3.1464,3.99E+16
,,3.1464,4.80E+16
,,3.1464,5.04E+16
,,3.1464,4.27E+16
,,3.1464,5.22E+16
,,3.1464,5.39E+16
,,3.1464,5.93E+16
,,3.1464,5.94E+16
,,3.1464,2.22E+15
,,3.1464,6.52E+14
,,3.1464,5.11E+14
,,3.1464,1.17E+15
,,3.1464,8.66E+14
,,3.1464,1.61E+15
,,3.1464,5.82E+16
,,3.1464,5.78E+16
,,3.1464,5.73E+16
,,3.1464,5.73E+16
,,3.1464,6.01E+15
,,3.1464,5.40E+16
,,3.1464,5.39E+16
,,3.1464,1.85E+16
,,3.1464,9.24E+15
,,3.1464,1.17E+16
,,3.1464,1.45E+16
,,3.1464,1.98E+16
,,3.1464,2.26E+16
,,3.1464,4.05E+16
,,3.1464,4.01E+16
,,3.1464,2.46E+16
,,3.1464,3.96E+16
,,3.1464,3.02E+16
,,3.1464,3.18E+16
,,3.1464,3.78E+16
,,3.1464,3.32E+16
,,3.1464,2.63E+16
,,3.1464,2.03E+16
,,3.1464,2.82E+16
,,3.1464,3.45E+16
,,3.1464,3.67E+16
,,3.1464,3.99E+16
,,3.1464,3.83E+16
,,3.1464,3.99E+16
,,3.1464,3.53E+16
,,3.1464,3.92E+16
,,3.1464,3.88E+16
,,3.1464,3.91E+16
,,3.1464,3.84E+16
,,3.1464,3.84E+16
,,3.1464,3.73E+16
,,3.1464,3.55E+16
,,3.1464,7.11E+15
,,3.1464,2.69E+16
,,3.1464,2.64E+16
,,3.1464,2.65E+16
,,3.1464,2.61E+16
,,3.1464,1.07E+16
,,3.1464,2.58E+16
,,3.1464,2.67E+16
,,3.1464,2.54E+16
,,3.1464,2.49E+16
,,3.1464,1.21E+16
,,3.1464,2.43E+16
,,3.1464,2.37E+16
,,3.1464,2.28E+16
,,3.1464,2.67E+16
,,3.1464,2.20E+16
,,3.1464,2.10E+16
,,3.1464,1.35E+16
,,3.1464,1.99E+16
,,3.1464,1.88E+16
,,3.1464,1.49E+16
,,3.1464,1.76E+16
,,3.1464,1.62E+16
,,3.1464,2.62E+16
,,3.1464,2.56E+16
,,3.1464,2.45E+16
,,3.1464,2.49E+16
,,3.1464,9.19E+15
,,3.1464,7.39E+15
,,3.1464,3.03E+15
,,3.1464,7.76E+15
,,3.1464,5.42E+15
,,3.1464,1.72E+16
,,3.1464,1.69E+16
,,3.1464,1.69E+16
,,3.1464,1.66E+16
,,3.1464,7.05E+15
,,3.1464,1.65E+16
,,3.1464,1.70E+16
,,3.1464,1.62E+16
,,3.1464,1.59E+16
,,3.1464,7.92E+15
,,3.1464,1.56E+16
,,3.1464,1.52E+16
,,3.1464,1.47E+16
,,3.1464,1.71E+16
,,3.1464,1.41E+16
,,3.1464,1.35E+16
,,3.1464,8.81E+15
,,3.1464,1.28E+16
,,3.1464,1.21E+16
,,3.1464,9.65E+15
,,3.1464,1.13E+16
,,3.1464,1.05E+16
,,3.1464,1.67E+16
,,3.1464,1.63E+16
,,3.1464,3.98E+15
,,3.1464,1.56E+16
,,3.1464,1.59E+16
,,3.1464,4.68E+15
,,3.1464,1.02E+16
,,3.1464,1.00E+16
,,3.1464,1.01E+16
,,3.1464,9.91E+15
,,3.1464,4.45E+15
,,3.1464,9.81E+15
,,3.1464,1.01E+16
,,3.1464,9.68E+15
,,3.1464,9.53E+15
,,3.1464,4.90E+15
,,3.1464,9.31E+15
,,3.1464,9.09E+15
,,3.1464,8.79E+15
,,3.1464,1.01E+16
,,3.1464,8.50E+15
,,3.1464,8.13E+15
,,3.1464,5.43E+15
,,3.1464,7.74E+15
,,3.1464,7.32E+15
,,3.1464,5.92E+15
,,3.1464,6.89E+15
,,3.1464,6.41E+15
,,3.1464,9.89E+15
,,3.1464,9.68E+15
,,3.1464,9.28E+15
,,3.1464,9.43E+15
,,3.1464,2.78E+15
,,3.1464,1.72E+15
,,3.1464,5.35E+15
,,3.1464,5.28E+15
,,3.1464,5.29E+15
,,3.1464,5.23E+15
,,3.1464,2.59E+15
,,3.1464,5.19E+15
,,3.1464,5.31E+15
,,3.1464,5.13E+15
,,3.1464,5.06E+15
,,3.1464,2.82E+15
,,3.1464,4.96E+15
,,3.1464,4.85E+15
,,3.1464,4.72E+15
,,3.1464,5.31E+15
,,3.1464,4.58E+15
,,3.1464,4.41E+15
,,3.1464,3.09E+15
,,3.1464,4.22E+15
,,3.1464,4.02E+15
,,3.1464,3.33E+15
,,3.1464,3.80E+15
,,3.1464,3.57E+15
,,3.1464,5.18E+15
,,3.1464,5.07E+15
,,3.1464,4.88E+15
,,3.1464,4.95E+15
,,3.1464,1.36E+15
,,3.1464,2.07E+15
,,3.1464,2.07E+15
,,3.1464,2.07E+15
,,3.1464,2.06E+15
,,3.1464,1.34E+15
,,3.1464,2.06E+15
,,3.1464,2.07E+15
,,3.1464,2.05E+15
,,3.1464,2.03E+15
,,3.1464,1.41E+15
,,3.1464,2.01E+15
,,3.1464,1.99E+15
,,3.1464,1.96E+15
,,3.1464,2.06E+15
,,3.1464,1.92E+15
,,3.1464,1.88E+15
,,3.1464,1.49E+15
,,3.1464,1.83E+15
,,3.1464,1.77E+15
,,3.1464,1.57E+15
,,3.1464,1.71E+15
,,3.1464,1.64E+15
,,3.1464,2.02E+15
,,3.1464,1.99E+15
,,3.1464,1.96E+15
,,3.1464,1.94E+15
,,3.1464,6.41E+15
,,3.1464,1.66E+15
,,3.1464,1.23E+15
,,3.1464,9.35E+14
,,3.1464,7.24E+14
,,3.1464,5.75E+14
,,3.1464,6.28E+14
,,3.1464,6.00E+14
,,3.1464,4.75E+14
,,3.1464,6.72E+14
,,3.1464,6.55E+14
,,3.1464,6.85E+14
,,3.1464,6.96E+14
,,3.1464,7.04E+14
,,3.1464,7.10E+14
,,3.1464,7.15E+14
,,3.1464,7.19E+14
,,3.1464,7.21E+14
,,3.1464,7.22E+14
,,3.1464,7.21E+14
,,3.1464,7.20E+14
,,3.1464,7.18E+14
,,3.1464,7.15E+14
,,3.1464,7.12E+14
,,3.1464,7.08E+14
,,3.1464,7.04E+14
,,3.1464,7.00E+14
,,3.1464,6.96E+14
,,3.1464,6.91E+14
,,3.1464,6.88E+14
,,3.1464,6.84E+14
,,3.1464,6.81E+14
,,3.1464,6.79E+14
,,3.1464,6.77E+14
,,3.1464,6.75E+14
,,3.1464,6.75E+14
,,3.1597,8.70E+14
,,3.1597,1.03E+15
,,3.1597,7.16E+14
,,3.1597,1.20E+15
,,3.1597,5.68E+14
,,3.1597,4.37E+14
,,3.1597,3.15E+14
,,3.1597,2.30E+14
,,3.1597,5.59E+13
,,3.1597,1.37E+15
,,3.1597,6.44E+14
,,3.1597,1.54E+15
,,3.1597,1.70E+15
,,3.1597,1.85E+15
,,3.1597,2.00E+15
,,3.1597,2.13E+15
,,3.1597,2.25E+15
,,3.1597,2.35E+15
,,3.1597,2.44E+15
,,3.1597,2.51E+15
,,3.1597,2.57E+15
,,3.1597,2.61E+15
,,3.1597,2.63E+15
,,3.1597,2.64E+15
,,3.1597,2.64E+15
,,3.1597,2.62E+15
,,3.1597,2.60E+15
,,3.1597,2.60E+15
,,3.1597,2.59E+15
,,3.1597,2.56E+15
,,3.1597,2.57E+15
,,3.1597,2.54E+15
,,3.1597,2.48E+15
,,3.1597,2.63E+15
,,3.1597,5.75E+14
,,3.1597,9.81E+13
,,3.1597,4.45E+15
,,3.1597,4.34E+15
,,3.1597,4.54E+15
,,3.1597,3.63E+14
,,3.1597,4.56E+15
,,3.1597,5.29E+14
,,3.1597,4.68E+15
,,3.1597,4.74E+15
,,3.1597,4.76E+15
,,3.1597,7.49E+14
,,3.1597,4.78E+15
,,3.1597,4.80E+15
,,3.1597,1.25E+15
,,3.1597,4.79E+15
,,3.1597,1.53E+15
,,3.1597,4.78E+15
,,3.1597,4.75E+15
,,3.1597,4.70E+15
,,3.1597,4.61E+15
,,3.1597,4.51E+15
,,3.1597,4.37E+15
,,3.1597,4.21E+15
,,3.1597,4.02E+15
,,3.1597,3.80E+15
,,3.1597,3.56E+15
,,3.1597,3.29E+15
,,3.1597,3.01E+15
,,3.1597,2.71E+15
,,3.1597,2.41E+15
,,3.1597,2.11E+15
,,3.1597,1.81E+15
,,3.1597,9.87E+14
,,3.1597,5.29E+14
,,3.1597,1.88E+14
,,3.1597,7.58E+15
,,3.1597,7.76E+15
,,3.1597,7.96E+15
,,3.1597,6.03E+14
,,3.1597,8.06E+15
,,3.1597,9.23E+14
,,3.1597,8.36E+15
,,3.1597,8.51E+15
,,3.1597,8.56E+15
,,3.1597,1.32E+15
,,3.1597,8.60E+15
,,3.1597,8.61E+15
,,3.1597,2.21E+15
,,3.1597,8.58E+15
,,3.1597,2.70E+15
,,3.1597,8.54E+15
,,3.1597,8.47E+15
,,3.1597,8.37E+15
,,3.1597,8.21E+15
,,3.1597,8.01E+15
,,3.1597,7.77E+15
,,3.1597,7.47E+15
,,3.1597,7.12E+15
,,3.1597,6.73E+15
,,3.1597,6.30E+15
,,3.1597,5.82E+15
,,3.1597,5.31E+15
,,3.1597,4.79E+15
,,3.1597,4.26E+15
,,3.1597,3.72E+15
,,3.1597,3.19E+15
,,3.1597,1.75E+15
,,3.1597,5.15E+14
,,3.1597,3.71E+14
,,3.1597,1.21E+16
,,3.1597,1.24E+16
,,3.1597,1.27E+16
,,3.1597,9.90E+14
,,3.1597,1.29E+16
,,3.1597,1.54E+15
,,3.1597,1.34E+16
,,3.1597,1.37E+16
,,3.1597,1.38E+16
,,3.1597,2.18E+15
,,3.1597,1.39E+16
,,3.1597,1.39E+16
,,3.1597,3.61E+15
,,3.1597,1.38E+16
,,3.1597,4.39E+15
,,3.1597,1.38E+16
,,3.1597,1.36E+16
,,3.1597,1.34E+16
,,3.1597,1.32E+16
,,3.1597,1.29E+16
,,3.1597,1.25E+16
,,3.1597,1.20E+16
,,3.1597,1.14E+16
,,3.1597,1.08E+16
,,3.1597,1.01E+16
,,3.1597,9.35E+15
,,3.1597,8.54E+15
,,3.1597,7.71E+15
,,3.1597,6.87E+15
,,3.1597,6.01E+15
,,3.1597,5.17E+15
,,3.1597,2.87E+15
,,3.1597,5.59E+14
,,3.1597,7.15E+14
,,3.1597,1.84E+16
,,3.1597,1.89E+16
,,3.1597,1.95E+16
,,3.1597,1.60E+15
,,3.1597,1.98E+16
,,3.1597,2.48E+15
,,3.1597,2.07E+16
,,3.1597,2.11E+16
,,3.1597,2.12E+16
,,3.1597,3.46E+15
,,3.1597,2.13E+16
,,3.1597,2.13E+16
,,3.1597,5.64E+15
,,3.1597,2.12E+16
,,3.1597,6.83E+15
,,3.1597,2.11E+16
,,3.1597,2.09E+16
,,3.1597,2.06E+16
,,3.1597,2.02E+16
,,3.1597,1.98E+16
,,3.1597,1.92E+16
,,3.1597,1.84E+16
,,3.1597,1.76E+16
,,3.1597,1.66E+16
,,3.1597,1.55E+16
,,3.1597,1.44E+16
,,3.1597,1.31E+16
,,3.1597,1.19E+16
,,3.1597,1.06E+16
,,3.1597,9.30E+15
,,3.1597,8.02E+15
,,3.1597,4.53E+15
,,3.1597,7.04E+14
,,3.1597,1.30E+15
,,3.1597,2.73E+16
,,3.1597,2.80E+16
,,3.1597,2.89E+16
,,3.1597,2.52E+15
,,3.1597,2.94E+16
,,3.1597,3.87E+15
,,3.1597,3.07E+16
,,3.1597,3.14E+16
,,3.1597,3.16E+16
,,3.1597,5.29E+15
,,3.1597,3.18E+16
,,3.1597,3.18E+16
,,3.1597,8.53E+15
,,3.1597,3.16E+16
,,3.1597,1.03E+16
,,3.1597,3.14E+16
,,3.1597,3.11E+16
,,3.1597,3.07E+16
,,3.1597,3.01E+16
,,3.1597,2.94E+16
,,3.1597,2.85E+16
,,3.1597,2.74E+16
,,3.1597,2.61E+16
,,3.1597,2.47E+16
,,3.1597,2.31E+16
,,3.1597,2.14E+16
,,3.1597,1.96E+16
,,3.1597,1.77E+16
,,3.1597,1.58E+16
,,3.1597,1.39E+16
,,3.1597,1.20E+16
,,3.1597,6.89E+15
,,3.1597,3.81E+16
,,3.1597,3.99E+16
,,3.1597,4.02E+16
,,3.1597,4.06E+16
,,3.1597,4.14E+16
,,3.1597,4.28E+16
,,3.1597,4.30E+16
,,3.1597,4.36E+16
,,3.1597,4.42E+16
,,3.1597,4.51E+16
,,3.1597,1.55E+16
,,3.1597,4.66E+16
,,3.1597,4.36E+16
,,3.1597,4.66E+16
,,3.1597,3.69E+16
,,3.1597,3.90E+16
,,3.1597,3.48E+16
,,3.1597,4.10E+16
,,3.1597,3.23E+16
,,3.1597,4.27E+16
,,3.1597,2.96E+16
,,3.1597,4.66E+16
,,3.1597,1.83E+16
,,3.1597,2.12E+16
,,3.1597,2.70E+16
,,3.1597,2.42E+16
,,3.1597,1.33E+16
,,3.1597,6.72E+15
,,3.1597,1.11E+16
,,3.1597,4.90E+16
,,3.1597,8.96E+15
,,3.1597,4.92E+15
,,3.1597,5.77E+16
,,3.1597,2.05E+15
,,3.1597,5.98E+16
,,3.1597,3.52E+15
,,3.1597,6.22E+16
,,3.1597,7.02E+14
,,3.1597,6.27E+16
,,3.1597,7.57E+14
,,3.1597,6.45E+16
,,3.1597,2.12E+16
,,3.1597,8.44E+14
,,3.1597,6.72E+16
,,3.1597,6.79E+16
,,3.1597,1.82E+16
,,3.1597,9.81E+14
,,3.1597,6.55E+16
,,3.1597,6.89E+16
,,3.1597,6.69E+16
,,3.1597,6.97E+16
,,3.1597,5.41E+16
,,3.1597,5.72E+16
,,3.1597,6.47E+16
,,3.1597,5.10E+16
,,3.1597,6.05E+16
,,3.1597,4.74E+16
,,3.1597,6.32E+16
,,3.1597,6.99E+16
,,3.1597,6.93E+16
,,3.1597,3.10E+16
,,3.1597,4.38E+16
,,3.1597,3.96E+16
,,3.1597,2.70E+16
,,3.1597,3.55E+16
,,3.1597,7.11E+16
,,3.1597,1.19E+15
,,3.1597,1.63E+16
,,3.1597,1.55E+15
,,3.1597,1.42E+16
,,3.1597,8.51E+16
,,3.1597,1.16E+16
,,3.1597,3.19E+15
,,3.1597,9.69E+16
,,3.1597,3.53E+16
,,3.1597,1.01E+17
,,3.1597,1.01E+17
,,3.1597,9.55E+16
,,3.1597,9.77E+16
,,3.1597,7.69E+16
,,3.1597,8.18E+16
,,3.1597,1.03E+17
,,3.1597,7.22E+16
,,3.1597,8.69E+16
,,3.1597,9.41E+16
,,3.1597,9.10E+16
,,3.1597,6.71E+16
,,3.1597,1.04E+17
,,3.1597,6.14E+16
,,3.1597,5.53E+16
,,3.1597,4.91E+16
,,3.1597,1.04E+17
,,3.1597,1.03E+17
,,3.1597,1.07E+17
,,3.1597,2.63E+16
,,3.1597,8.94E+15
,,3.1597,4.40E+16
,,3.1597,1.08E+17
,,3.1597,1.07E+17
,,3.1597,3.22E+16
,,3.1597,1.09E+17
,,3.1597,1.12E+17
,,3.1597,7.24E+14
,,3.1597,8.58E+14
,,3.1597,1.06E+15
,,3.1597,1.36E+15
,,3.1597,6.04E+15
,,3.1597,1.83E+15
,,3.1597,1.29E+17
,,3.1597,2.50E+16
,,3.1597,1.97E+16
,,3.1597,3.10E+15
,,3.1597,1.44E+17
,,3.1597,1.45E+17
,,3.1597,1.08E+17
,,3.1597,1.41E+17
,,3.1597,1.16E+17
,,3.1597,1.38E+17
,,3.1597,1.23E+17
,,3.1597,1.48E+17
,,3.1597,1.63E+16
,,3.1597,1.45E+17
,,3.1597,1.01E+17
,,3.1597,1.34E+17
,,3.1597,1.29E+17
,,3.1597,6.57E+16
,,3.1597,1.48E+17
,,3.1597,8.46E+16
,,3.1597,9.39E+16
,,3.1597,1.51E+17
,,3.1597,7.58E+16
,,3.1597,1.53E+17
,,3.1597,5.83E+16
,,3.1597,7.34E+14
,,3.1597,9.91E+14
,,3.1597,6.01E+15
,,3.1597,1.39E+15
,,3.1597,1.58E+17
,,3.1597,1.60E+17
,,3.1597,1.13E+16
,,3.1597,5.31E+16
,,3.1597,1.66E+17
,,3.1597,1.67E+17
,,3.1597,1.67E+17
,,3.1597,4.65E+16
,,3.1597,1.72E+17
,,3.1597,2.75E+15
,,3.1597,3.89E+16
,,3.1597,1.86E+17
,,3.1597,3.26E+16
,,3.1597,7.56E+14
,,3.1597,7.95E+15
,,3.1597,2.64E+16
,,3.1597,2.03E+17
,,3.1597,9.69E+16
,,3.1597,1.92E+16
,,3.1597,1.47E+17
,,3.1597,1.90E+17
,,3.1597,2.06E+17
,,3.1597,1.76E+17
,,3.1597,1.23E+17
,,3.1597,1.36E+17
,,3.1597,2.01E+17
,,3.1597,2.05E+17
,,3.1597,1.85E+17
,,3.1597,1.59E+17
,,3.1597,1.98E+17
,,3.1597,1.69E+17
,,3.1597,2.11E+17
,,3.1597,2.39E+15
,,3.1597,2.14E+17
,,3.1597,2.11E+17
,,3.1597,1.13E+17
,,3.1597,8.75E+16
,,3.1597,1.41E+16
,,3.1597,7.75E+16
,,3.1597,2.24E+17
,,3.1597,2.23E+17
,,3.1597,2.26E+17
,,3.1597,6.62E+16
,,3.1597,2.27E+17
,,3.1597,8.29E+15
,,3.1597,7.55E+14
,,3.1597,2.34E+17
,,3.1597,4.55E+16
,,3.1597,5.74E+16
,,3.1597,1.97E+16
,,3.1597,2.41E+17
,,3.1597,2.78E+16
,,3.1597,4.65E+15
,,3.1597,3.93E+16
,,3.1597,1.28E+16
,,3.1597,2.60E+17
,,3.1597,7.35E+14
,,3.1597,1.37E+15
,,3.1597,2.56E+15
,,3.1597,7.39E+16
,,3.1597,1.20E+17
,,3.1597,2.39E+16
,,3.1597,2.71E+17
,,3.1597,2.73E+17
,,3.1597,1.99E+17
,,3.1597,1.53E+17
,,3.1597,2.45E+17
,,3.1597,1.36E+17
,,3.1597,2.53E+17
,,3.1597,2.25E+17
,,3.1597,1.69E+17
,,3.1597,2.65E+17
,,3.1597,2.36E+17
,,3.1597,2.70E+17
,,3.1597,1.85E+17
,,3.1597,2.61E+17
,,3.1597,2.14E+17
,,3.1597,5.42E+16
,,3.1597,2.80E+17
,,3.1597,2.79E+17
,,3.1597,7.20E+15
,,3.1597,2.82E+17
,,3.1597,8.96E+16
,,3.1597,1.07E+17
,,3.1597,2.86E+17
,,3.1597,2.88E+17
,,3.1597,2.89E+17
,,3.1597,3.37E+16
,,3.1597,6.75E+16
,,3.1597,1.47E+16
,,3.1597,4.08E+15
,,3.1597,2.68E+15
,,3.1597,1.79E+15
,,3.1597,1.12E+15
,,3.1597,7.25E+14
,,3.1597,4.57E+16
,,3.1597,2.98E+17
,,3.1597,8.35E+16
,,3.1597,3.05E+17
,,3.1597,6.10E+16
,,3.1597,2.44E+16
,,3.1597,3.06E+17
,,3.1597,3.07E+17
,,3.1597,3.04E+17
,,3.1597,3.00E+17
,,3.1597,3.09E+17
,,3.1597,2.95E+17
,,3.1597,2.88E+17
,,3.1597,2.80E+17
,,3.1597,2.70E+17
,,3.1597,2.58E+17
,,3.1597,2.45E+17
,,3.1597,2.31E+17
,,3.1597,2.15E+17
,,3.1597,1.98E+17
,,3.1597,1.81E+17
,,3.1597,3.11E+17
,,3.1597,1.63E+17
,,3.1597,3.11E+17
,,3.1597,1.27E+17
,,3.1597,1.45E+17
,,3.1597,3.11E+17
,,3.1597,1.10E+17
,,3.1597,7.92E+15
,,3.1597,9.68E+16
,,3.1597,7.55E+16
,,3.1597,3.17E+17
,,3.1597,4.99E+16
,,3.1597,3.43E+16
,,3.1597,3.19E+17
,,3.1597,3.20E+17
,,3.1597,1.38E+16
,,3.1597,3.20E+17
,,3.1597,5.41E+15
,,3.1597,3.70E+15
,,3.1597,1.07E+15
,,3.1597,7.12E+14
,,3.1597,2.50E+15
,,3.1597,1.65E+15
,,3.1597,6.43E+16
,,3.1597,9.10E+16
,,3.1597,3.26E+17
,,3.1597,3.25E+17
,,3.1597,3.28E+17
,,3.1597,3.23E+17
,,3.1597,3.19E+17
,,3.1597,3.14E+17
,,3.1597,3.08E+17
,,3.1597,3.00E+17
,,3.1597,2.90E+17
,,3.1597,1.24E+17
,,3.1597,2.79E+17
,,3.1597,2.66E+17
,,3.1597,2.51E+17
,,3.1597,2.35E+17
,,3.1597,2.18E+17
,,3.1597,3.29E+17
,,3.1597,1.80E+17
,,3.1597,2.00E+17
,,3.1597,3.30E+17
,,3.1597,1.62E+17
,,3.1597,1.43E+17
,,3.1597,2.26E+16
,,3.1597,3.30E+17
,,3.1597,3.31E+17
,,3.1597,1.08E+17
,,3.1597,4.89E+16
,,3.1597,8.04E+16
,,3.1597,8.96E+15
,,3.1597,3.36E+17
,,3.1597,3.37E+17
,,3.1597,3.37E+17
,,3.1597,3.38E+17
,,3.1597,3.37E+17
,,3.1597,3.26E+16
,,3.1597,3.36E+17
,,3.1597,9.54E+16
,,3.1597,1.21E+17
,,3.1597,3.36E+17
,,3.1597,5.78E+15
,,3.1597,1.07E+15
,,3.1597,6.97E+14
,,3.1597,3.93E+15
,,3.1597,2.61E+15
,,3.1597,1.70E+15
,,3.1597,6.62E+16
,,3.1597,1.44E+16
,,3.1597,3.34E+17
,,3.1597,1.36E+17
,,3.1597,3.31E+17
,,3.1597,3.26E+17
,,3.1597,3.20E+17
,,3.1597,3.12E+17
,,3.1597,3.03E+17
,,3.1597,2.92E+17
,,3.1597,2.80E+17
,,3.1597,2.66E+17
,,3.1597,1.75E+17
,,3.1597,2.50E+17
,,3.1597,2.32E+17
,,3.1597,2.14E+17
,,3.1597,1.94E+17
,,3.1597,1.57E+17
,,3.1597,3.41E+17
,,3.1597,3.41E+17
,,3.1597,3.41E+17
,,3.1597,3.41E+17
,,3.1597,1.10E+17
,,3.1597,4.68E+16
,,3.1597,2.27E+16
,,3.1597,8.26E+16
,,3.1597,3.40E+17
,,3.1597,3.39E+17
,,3.1597,1.25E+17
,,3.1597,1.68E+17
,,3.1597,3.37E+17
,,3.1597,3.41E+17
,,3.1597,1.42E+17
,,3.1597,3.41E+17
,,3.1597,8.97E+15
,,3.1597,3.34E+17
,,3.1597,3.42E+17
,,3.1597,3.42E+17
,,3.1597,3.42E+17
,,3.1597,3.29E+17
,,3.1597,3.24E+17
,,3.1597,3.17E+17
,,3.1597,3.08E+17
,,3.1597,2.98E+17
,,3.1597,2.86E+17
,,3.1597,2.23E+17
,,3.1597,2.73E+17
,,3.1597,2.58E+17
,,3.1597,9.67E+16
,,3.1597,2.42E+17
,,3.1597,1.83E+17
,,3.1597,3.19E+16
,,3.1597,6.61E+16
,,3.1597,1.40E+16
,,3.1597,5.91E+15
,,3.1597,1.06E+15
,,3.1597,6.81E+14
,,3.1597,4.00E+15
,,3.1597,2.65E+15
,,3.1597,1.71E+15
,,3.1597,1.56E+17
,,3.1597,2.03E+17
,,3.1597,3.38E+17
,,3.1597,1.11E+17
,,3.1597,3.39E+17
,,3.1597,3.39E+17
,,3.1597,3.39E+17
,,3.1597,3.39E+17
,,3.1597,2.01E+16
,,3.1597,8.20E+16
,,3.1597,1.28E+17
,,3.1597,4.78E+16
,,3.1597,3.33E+17
,,3.1597,1.65E+17
,,3.1597,3.29E+17
,,3.1597,1.45E+17
,,3.1597,3.25E+17
,,3.1597,3.20E+17
,,3.1597,3.13E+17
,,3.1597,3.05E+17
,,3.1597,3.34E+17
,,3.1597,2.96E+17
,,3.1597,2.86E+17
,,3.1597,2.73E+17
,,3.1597,2.60E+17
,,3.1597,2.45E+17
,,3.1597,2.28E+17
,,3.1597,2.12E+17
,,3.1597,1.83E+17
,,3.1597,9.51E+16
,,3.1597,3.32E+17
,,3.1597,3.33E+17
,,3.1597,8.69E+15
,,3.1597,3.33E+17
,,3.1597,3.33E+17
,,3.1597,3.29E+17
,,3.1597,1.95E+17
,,3.1597,5.79E+15
,,3.1597,1.04E+15
,,3.1597,6.62E+14
,,3.1597,3.92E+15
,,3.1597,2.59E+15
,,3.1597,1.67E+15
,,3.1597,1.33E+16
,,3.1597,3.25E+16
,,3.1597,6.48E+16
,,3.1597,1.08E+17
,,3.1597,3.22E+17
,,3.1597,3.23E+17
,,3.1597,3.23E+17
,,3.1597,3.23E+17
,,3.1597,1.28E+17
,,3.1597,1.46E+17
,,3.1597,3.16E+17
,,3.1597,1.64E+17
,,3.1597,2.95E+17
,,3.1597,2.87E+17
,,3.1597,3.02E+17
,,3.1597,3.07E+17
,,3.1597,3.17E+17
,,3.1597,2.78E+17
,,3.1597,3.12E+17
,,3.1597,2.67E+17
,,3.1597,2.54E+17
,,3.1597,2.41E+17
,,3.1597,7.81E+16
,,3.1597,2.26E+17
,,3.1597,1.95E+16
,,3.1597,2.10E+17
,,3.1597,3.17E+17
,,3.1597,1.80E+17
,,3.1597,1.94E+17
,,3.1597,4.72E+16
,,3.1597,9.09E+16
,,3.1597,8.30E+15
,,3.1597,3.10E+17
,,3.1597,3.10E+17
,,3.1597,6.11E+16
,,3.1597,1.26E+16
,,3.1597,5.44E+15
,,3.1597,9.96E+14
,,3.1597,6.43E+14
,,3.1597,3.69E+15
,,3.1597,2.45E+15
,,3.1597,1.59E+15
,,3.1597,2.83E+16
,,3.1597,3.05E+17
,,3.1597,3.01E+17
,,3.1597,1.10E+17
,,3.1597,1.26E+17
,,3.1597,2.98E+17
,,3.1597,9.37E+16
,,3.1597,1.43E+17
,,3.1597,2.96E+17
,,3.1597,2.94E+17
,,3.1597,2.62E+17
,,3.1597,2.70E+17
,,3.1597,2.53E+17
,,3.1597,2.91E+17
,,3.1597,2.77E+17
,,3.1597,2.83E+17
,,3.1597,2.42E+17
,,3.1597,2.87E+17
,,3.1597,2.30E+17
,,3.1597,1.58E+17
,,3.1597,2.17E+17
,,3.1597,2.02E+17
,,3.1597,6.87E+16
,,3.1597,2.96E+17
,,3.1597,1.88E+17
,,3.1597,1.73E+17
,,3.1597,7.92E+16
,,3.1597,1.82E+16
,,3.1597,4.49E+16
,,3.1597,2.87E+17
,,3.1597,2.85E+17
,,3.1597,5.79E+16
,,3.1597,7.56E+15
,,3.1597,2.76E+17
,,3.1597,2.72E+17
,,3.1597,9.08E+16
,,3.1597,4.95E+15
,,3.1597,9.43E+14
,,3.1597,6.22E+14
,,3.1597,2.25E+15
,,3.1597,1.48E+15
,,3.1597,3.37E+15
,,3.1597,1.14E+16
,,3.1597,2.68E+17
,,3.1597,2.77E+16
,,3.1597,7.74E+16
,,3.1597,6.40E+16
,,3.1597,1.03E+17
,,3.1597,2.61E+17
,,3.1597,1.17E+17
,,3.1597,2.45E+17
,,3.1597,2.62E+17
,,3.1597,1.31E+17
,,3.1597,2.39E+17
,,3.1597,2.15E+17
,,3.1597,2.24E+17
,,3.1597,2.55E+17
,,3.1597,1.82E+17
,,3.1597,1.70E+17
,,3.1597,2.32E+17
,,3.1597,1.57E+17
,,3.1597,1.44E+17
,,3.1597,2.48E+17
,,3.1597,2.04E+17
,,3.1597,2.52E+17
,,3.1597,1.94E+17
,,3.1597,5.05E+16
,,3.1597,2.55E+17
,,3.1597,1.77E+16
,,3.1597,2.48E+17
,,3.1597,3.85E+16
,,3.1597,2.39E+17
,,3.1597,7.43E+16
,,3.1597,5.38E+16
,,3.1597,6.36E+16
,,3.1597,6.77E+15
,,3.1597,4.30E+15
,,3.1597,8.79E+14
,,3.1597,5.99E+14
,,3.1597,2.00E+15
,,3.1597,1.34E+15
,,3.1597,2.95E+15
,,3.1597,1.02E+16
,,3.1597,4.28E+16
,,3.1597,2.52E+16
,,3.1597,8.06E+16
,,3.1597,2.20E+17
,,3.1597,2.18E+17
,,3.1597,2.14E+17
,,3.1597,2.15E+17
,,3.1597,2.15E+17
,,3.1597,2.07E+17
,,3.1597,2.02E+17
,,3.1597,1.47E+16
,,3.1597,8.31E+16
